"gid","mc","bm","x","y","czfl","szs","szsq","szq","xzjb","yygs"
21512,武汉西分输站,"010102005000170",114.05566271928353,30.41436064443103,分输站,湖北省,武汉市,蔡甸区,国家,""
21608,灵丘清管站,"010102005000197",114.27771663117129,39.53832424141108,分输站,山西省,大同市,灵丘县,国家,中石油
21633,兰考分输站,"010102005000196",114.99775265746655,34.93854250276163,分输站,河南省,开封市,兰考县,国家,中石油
21299,东明分输站,"010102005000070",115.12007806969187,35.268252798904854,分输站,山东省,菏泽市,东明县,国家,中石化
21458,武穴联络站(川气东送2),"010102005000160",115.62117975819665,29.939248397781515,分输站,湖北省,黄冈市,武穴市,国家,""
21366,泰兴分输清管站,"010102002000003",120.3951400477465,32.117030269457075,清管站,江苏省,泰州市,靖江市,国家,中石油
21347,泰安分输压气站,"010102001000030",116.92642146263303,36.21142324896531,压气站,山东省,泰安市,岱岳区,国家,中石油
29691,莘县清管站,"010102002000009",115.70372041962547,36.16832953878304,清管站,山东省,聊城市,阳谷县,国家,中石油
21496,河池分输压气站,"010102001000047",108.37702721982798,24.82851169685891,压气站,广西壮族自治区,河池市,环江毛南族自治县,国家,""
27490,武清分输站,"010102005000015",117.06559992625688,39.48897976270426,分输站,天津市,天津市,武清区,,中石油
21439,樟树分输站,"010102005000154",115.34197446468951,27.9571109793918,分输站,江西省,宜春市,樟树市,国家,中石油
21484,威远分输站,"010102005000164",104.74009231368605,29.564261217225408,分输站,四川省,内江市,威远县,国家,""
29282,无棣分输站,"010102005000019",117.6148290366697,37.74364493445114,分输站,山东省,滨州市,无棣县,国家,中石油
21108,高淳输气站,"010102005000024",119.48537174770937,31.254822986386046,分输站,江苏省,常州市,溧阳市,国家,中石化
21152,张掖门站,"010102003000008",100.53157048016443,38.98078366539215,末站,甘肃省,张掖市,甘州区,国家,中石油
21412,上海金山末站,"010102003000034",121.17781596980764,30.79462639120065,末站,上海市,上海市,金山区,国家,中石油
21374,馆陶分输清管站,"010102006000012",115.23173262013428,36.57739732868852,分输清管站,河北省,邯郸市,馆陶县,国家,中石化
21447,陈贵分输站(国网),"010102005000156",114.7975966601545,30.05739690822217,分输站,湖北省,黄石市,大冶市,国家,""
21426,新余分输站,"010102005000138",114.99814983858627,27.942717989427184,分输站,江西省,新余市,渝水区,国家,中石油
21433,瑞金分输清管站,"010102002000005",116.05796003048779,25.87765525397454,清管站,江西省,赣州市,瑞金市,国家,中石油
21573,鹿泉分输清管站,"010102006000032",114.2943010225195,38.30823206104432,分输清管站,河北省,石家庄市,灵寿县,国家,中石化
20813,,"010010000190",115.55552915556565,30.096512349099097,,,,,,
21508,武汉东分输站,"010102005000169",114.36451080828392,30.33581158799872,分输站,湖北省,武汉市,江夏区,国家,""
21554,藁城分输站,"010102005000180",114.83437189125576,38.29467641025866,分输站,河北省,石家庄市,新乐市,国家,中石化
21506,黄石分输站(武黄支线),"010102005000168",115.00611265618168,30.213874105933233,分输站,湖北省,黄石市,下陆区,国家,""
21561,济南分输站,"010102005000184",116.80472532026421,36.560349218977464,分输站,山东省,济南市,长清区,国家,中石油
21585,滕州分输站,"010102005000315",117.32090213971001,35.11159317014256,分输站,山东省,枣庄市,山亭区,国家,中石油
21553,莱芜分输站,"010102005000189",117.71652795407692,36.287020066716515,分输站,山东省,济南市,莱芜区,国家,中石油
21544,扬州分输站,"010102005000179",119.52766419682538,32.41291303178979,分输站,江苏省,扬州市,广陵区,国家,中石油
21609,巨野分输站,"010102005000205",116.24073696968331,35.36514074463694,分输站,山东省,济宁市,嘉祥县,国家,中石油
21596,德州分输站,"010102005000200",116.33630814166936,37.42316696896095,分输站,山东省,德州市,德城区,国家,中石油
21120,高丽营末站,"010102003000006",116.48783882133556,40.26286873121873,末站,北京市,北京市,怀柔区,国家,中石油
21610,静海站,"010102005000206",116.8712842898319,38.96683728623995,分输站,天津市,天津市,静海区,国家,中石油
21392,上饶分输清管站,"010102002000019",117.92258986054576,28.48335269305369,清管站,江西省,上饶市,广信区,国家,中石油
21599,临沂分输站,"010102005000202",118.41028808314024,35.13714453856366,分输站,山东省,临沂市,河东区,国家,中石油
21601,十字镇输气站,"010102005000203",119.10495583044072,30.91744308427451,分输站,安徽省,宣城市,郎溪县,国家,中石化
21611,昌北分输站,"010102005000207",115.76334783484899,28.890228311067414,分输站,江西省,九江市,永修县,国家,中石油
21125,扬子扬巴末站,"010102003000007",118.73235671500795,32.26099329927845,末站,江苏省,南京市,六合区,国家,中石油
21153,武威门站,"010102003000009",102.70543239127753,38.055222846668606,末站,甘肃省,武威市,凉州区,国家,中石油
21154,金昌末站,"010102003000010",102.00936944894971,38.53267798349051,末站,甘肃省,金昌市,金川区,国家,中石油
21155,丽江末站,"010102003000011",100.23227500942004,26.86986892312592,末站,云南省,丽江市,古城区,国家,""
21169,浏河分输清管站,"010102002000002",121.23135208246437,31.52902897512566,清管站,江苏省,苏州市,太仓市,国家,""
21177,明水站,"010102001000013",126.2000741180975,47.36943028729361,压气站,黑龙江省,齐齐哈尔市,拜泉县,国家,中石油
21281,精河压气分输站,"010102001000017",82.67005157695237,44.626612049982775,压气站,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,国家,中石油
21285,乌苏压气站,"010102001000018",84.05055665027673,44.44313362198667,压气站,新疆维吾尔自治区,塔城地区,乌苏市,国家,中石油
21378,安阳输气站,"010102001000032",114.4290018740339,36.19694744765351,压气站,河南省,安阳市,安阳县,国家,中石化
21476,武穴分输压气站,"010102001000042",115.6211358575287,29.940975624422837,压气站,湖北省,黄冈市,武穴市,国家,""
21459,黄梅压气站(川气东送2),"010102001000041",115.87432276126992,30.087617522157192,压气站,湖北省,黄冈市,黄梅县,国家,""
21306,香河分输站,"010102005000075",116.93354272499549,39.75086423644627,分输站,河北省,廊坊市,香河县,国家,中石油
21427,衢州分输站,"010102001000029",118.85545909988542,29.034726322987108,压气站,浙江省,衢州市,柯城区,国家,中石油
21383,莆田清管站,"010102002000004",118.91645285265609,25.572676686285273,清管站,福建省,莆田市,仙游县,国家,中石油
21607,上海输气站,"010102003000043",121.05023172378934,31.025864454550135,末站,上海市,上海市,青浦区,国家,中石化
21702,中牟分输清管站,"010102002000016",113.98191508046935,34.584260507752745,清管站,河南省,郑州市,中牟县,国家,中石油
21622,黄陂联络压气站,"010102001000068",114.28895888974688,30.936702350774773,压气站,湖北省,武汉市,黄陂区,国家,""
21538,潢川分输压气站,"010102001000065",114.95668903179396,32.184244774959815,压气站,河南省,信阳市,潢川县,国家,中石油
21710,紫荆关清管站,"010102002000013",115.29402677141529,39.4018284570523,清管站,河北省,保定市,易县,国家,中石油
21644,黄梅输气站(川气东送),"010102001000053",115.870891443023,30.09908601730431,压气站,湖北省,黄冈市,黄梅县,国家,""
29799,马驹桥分输站,"010102005000294",116.55508615912568,39.7750801044099,分输站,北京市,北京市,通州区,国家,中石油
21689,张家口分输站,"010102005000351",114.91569908504263,40.73228784206041,分输站,河北省,张家口市,桥东区,国家,中石油
21331,利辛分输清管站,"010102002000026",115.98741009674272,33.15730697362864,清管站,安徽省,亳州市,利辛县,国家,""
21588,宣章屯输气站,"010102005000322",116.91448923683376,37.11670095032318,分输站,山东省,德州市,临邑县,国家,中石化
21330,定远分输压气站,"010102001000100",117.59242265318532,32.53141801963535,压气站,安徽省,滁州市,定远县,国家,""
21541,宿迁分输清管站,"010102006000031",118.19175994285995,33.84408594926004,分输清管站,江苏省,宿迁市,宿城区,国家,中石油
21329,滁州分输站,"010102005000366",118.21393137557503,32.329698765708436,分输站,安徽省,滁州市,琅琊区,国家,""
28921,商洛分输压气站,"010102001000071",110.09317918960993,34.00811682247502,压气站,陕西省,商洛市,洛南县,,中石油
21667,常流站,"010102005000227",117.2395480467703,38.82638503936423,分输站,天津市,天津市,滨海新区,国家,中石油
21645,武汉分输站(川气东送),"010102005000217",114.25921090602542,30.156879717548144,分输站,湖北省,武汉市,江夏区,国家,""
21649,黄石分输站(川气东送),"010102005000218",115.04074466152528,30.020409181942846,分输站,湖北省,黄石市,大冶市,国家,""
21371,冀州分输清管站,"010102006000010",115.4414333979015,37.4760874389573,分输清管站,河北省,衡水市,冀州区,国家,中石化
21650,姜家湾阀室,"010102005000219",115.56341688348189,30.019463518889626,分输站,湖北省,黄冈市,武穴市,国家,""
21673,九江分输站,"010102005000229",115.75881089440487,29.544463922674634,分输站,江西省,九江市,柴桑区,国家,中石油
21118,赣州分输清管站,"010102006000002",114.74463471110148,25.833963363451694,分输清管站,江西省,赣州市,章贡区,国家,中石油
21532,潜江清管站,"010102006000021",112.94975396850941,30.403615624901306,分输清管站,湖北省,潜江市,潜江市,国家,""
21672,涿州分输站,"010102005000010",115.74556239686423,39.56405546231248,分输站,北京市,北京市,房山区,国家,中石油
21464,江夏分输清管站(川气东送2),"010102006000016",114.25688438352559,30.15103866094602,分输清管站,湖北省,武汉市,江夏区,国家,""
21137,齐河输气站,"010102005000029",116.79342097822101,37.00589289463044,分输站,山东省,德州市,临邑县,国家,""
21121,小卞庄站,"010102005000026",117.07869666421004,38.9767549628818,分输站,天津市,天津市,静海区,国家,中石油
21179,宝坻分输站,"010102005000038",117.3116942795887,39.52650082119777,分输站,天津市,天津市,宝坻区,国家,中石油
21122,大港分输站,"010102005000027",117.3754650500927,38.89287537867592,分输站,天津市,天津市,津南区,国家,中石油
21111,任丘分输站（34#阀室）,"010102005000028",115.99723698053646,38.694026126266536,分输站,河北省,沧州市,任丘市,国家,中石油
21261,扬子石化输气站,"010102005000057",118.81713857874756,32.31478928629994,分输站,江苏省,南京市,六合区,国家,中石化
21271,井陉分输站（24#阀室）,"010102005000073",114.15905725979013,38.15842755675469,分输站,河北省,石家庄市,井陉县,国家,中石油
21312,东莞分输站,"010102005000083",114.1714038290226,23.116237906474865,分输站,广东省,惠州市,博罗县,国家,中石油
21251,宜春分输站,"010102005000052",114.38077233972915,27.881208249582404,分输站,江西省,宜春市,袁州区,国家,中石油
21297,兰考分输站,"010102005000068",114.69112080929013,34.87033613889898,分输站,河南省,开封市,祥符区,国家,中石化
29732,石油二厂,"010102003000057",124.03860846473022,41.85398686282704,末站,辽宁省,抚顺市,东洲区,国家,中石油
21509,红安分输站(淮武支线),"010102005000378",114.65272522582545,31.287212740129018,分输站,湖北省,黄冈市,红安县,国家,
21579,忠县首站,"010102004000015",108.06079306667888,30.391163914416595,首站,重庆市,重庆市,忠县,国家,""
21652,鹿泉分输站(26#阀室),"010102005000230",114.3086735487375,38.18826629216403,分输站,河北省,石家庄市,鹿泉区,国家,中石油
21659,正定分输站,"010102005000231",114.50389865303086,38.20702950006997,分输站,河北省,石家庄市,正定县,国家,中石油
21320,长春分输站,"010102005000095",125.43596052223167,44.202684496192866,分输站,吉林省,长春市,宽城区,国家,""
21681,新化站,"010102005000238",88.0013379075925,43.341601735035674,分输站,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,国家,中石油
21367,清丰分输站,"010102005000106",115.14649343935487,35.73683631931051,分输站,河南省,濮阳市,濮阳县,国家,中石化
21500,都匀分输站,"010102005000254",107.49675238743609,26.235032926782054,分输站,贵州省,黔南布依族苗族自治州,都匀市,国家,""
21699,开封分输站,"010102005000251",114.29155488437407,34.68685915553795,分输站,河南省,开封市,禹王台区,国家,中石油
29265,小韩庄分输站,"010102005000277",117.21104074066076,38.531679547487265,分输站,河北省,沧州市,黄骅市,国家,中石油
29233,麻丘储气库,"010101001000009",116.06830700738996,28.660276424887567,储气库,江西省,南昌市,南昌县,国家,
21705,菏泽分输站,"010102005000255",115.71310461634212,35.21108658212966,分输站,山东省,菏泽市,定陶区,国家,中石油
29699,恩城分输站,"010102005000285",116.16787390821766,36.89064087274818,分输站,山东省,聊城市,高唐县,国家,中石油
21635,霸州分输站(刘家坟阀室),"010102005000271",116.35578632814459,39.11264869959241,分输站,河北省,廊坊市,霸州市,国家,中石油
21716,密云分输站,"010102005000260",117.07867844727438,40.350436553207736,分输站,北京市,北京市,密云区,国家,中石油
29744,淄博北分输站,"010102005000279",118.04522489420177,36.83829038420883,分输站,山东省,淄博市,张店区,国家,中石油
21075,金坛,"010101001000010",119.32022627032612,31.75149974944352,储气库,江苏省,常州市,金坛区,国家,
21077,文23储气库,"010101001000011",115.07133024429913,35.76016847720883,储气库,河南省,濮阳市,华龙区,国家,
21085,国网金坛储气库,"010101001000012",119.42635706166301,31.91662344541055,储气库,江苏省,镇江市,丹阳市,国家,
21718,溧阳分输站,"010102005000273",119.5217219202727,31.399185928855545,分输站,江苏省,常州市,溧阳市,国家,中石油
